quarter,stock,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
-0.3419271041924257,-0.4750800194308072,0.17572697860552394,0.16319631406345467,0.1497688767141159,0.1534207760992018,-0.18153309484593555,-0.3854325866402035,0.09888033903850521,-0.19294623308247477,0.16566168552998467,0.1929330591098263,0.5023063897985793,0.010192259387073651,-0.09111809501848378
-0.3432776042702249,-0.4769564299151925,0.16753315468195637,0.1863686600803712,0.17796807286436356,0.1966529846721329,-0.19331927199231194,0.5625125761493631,-0.18035647725062293,-0.18502574780350686,0.19859733651103367,0.20038444953587492,0.05532256022630644,-0.03953471887530802,-0.12943434170940463
-0.09849769598894344,-0.1259231356293797,-0.11549160926367122,-0.11398972679696641,-0.11452197400460527,-0.11402721899372568,0.7972194121142343,0.10685884776770567,-0.0865585033097837,0.3701559511682813,-0.11421496301183602,-0.11083739789412285,0.26070276973320966,0.0029360470528345846,-0.19287861681920562
-0.09594552876343107,-0.12266034966814132,-0.11159578656314553,-0.10948283093447068,-0.11072273451663078,-0.10826276963910772,0.3740550150923951,0.2774126796991998,-0.1182220431038752,0.7728441238488668,-0.10869774306544816,-0.1107560458642437,-0.19789288440479272,-0.011049889243631143,-0.18927017156002576
-0.12420804219998154,-0.15879220307816833,-0.14114283508220093,-0.1420561808174076,-0.1438951672304366,-0.14379115660034375,0.650915019179303,-0.2630377652941488,0.07343640565750882,0.48127887144867176,-0.14373680743079995,-0.14572942957915364,-0.2141804410009359,-0.032312101449775324,-0.24322472862759337
-0.1122917407977329,-0.14355795802695048,-0.13034402176585336,-0.13134927149112186,-0.13190301572585522,-0.1321336880497544,0.6374254720157113,-0.19740990981131715,0.008278219212599264,0.5852546655613493,-0.13172335829211435,-0.1294948824885147,0.16058305348479687,-0.045491814699398704,-0.21870509392046705
-0.12385514197103895,-0.15834104223682474,-0.145734169801085,-0.14412321391868474,-0.14459721180153315,-0.14323752599832704,0.48005517965667927,0.19781862744065523,-0.09536214315276906,0.6993296842243487,-0.14238503811750586,-0.1411007016213108,0.0687526954107712,-0.06813250137940424,-0.2426102186388487
-0.14956145024964382,-0.19120494744188427,-0.17246119767071483,-0.17230666485514493,-0.1714338135289512,-0.17086422042007332,0.5699724231202531,0.09968930596038993,-0.020035096529538422,0.5761380840992543,-0.17079806775358175,-0.1704733490161255,-0.020396949644439763,-0.10395641435047759,-0.294034560521598
-0.16892992772456894,-0.21596633288874137,-0.19350297232752858,-0.19422998851963447,-0.19191761551679906,-0.19309039198020203,0.34901021115053127,-0.011647726808561937,-0.1717996802332987,0.6398105489560806,-0.19484679199823585,-0.19525225845563693,-0.09069910436718792,-0.1419098511068046,-0.33206377000182874
-0.16992307482637536,-0.2172360092597982,-0.19659037352808376,-0.19748423506862312,-0.1976181237677631,-0.19696261752879887,0.6125614856534781,-0.0841063376750824,0.20664715758104954,0.3481188169264353,-0.19653988373801445,-0.19679552893546898,-0.0790037111758874,-0.1673790226801266,-0.3326119862741409
-0.15666516868807365,-0.2002866065752688,-0.1817588372720071,-0.18225709196379306,-0.18210568986199366,-0.18196205797297402,0.5526337224497533,-0.06555203031928963,-0.022392923568218634,0.5611966082497818,-0.1816183173704051,-0.18025624753997352,0.0655257334720742,0.11823386984746764,-0.30646391486536234
-0.1485833073334796,-0.18995445298249214,-0.1727759168211926,-0.17191000702422665,-0.17222278615479125,-0.17144382831403648,0.6191222055701381,0.07740918461076275,0.03833919274674889,0.5207792358237776,-0.17190097596056778,-0.17242670800551396,-0.09529022499382121,0.09059344888849513,-0.291253078437115
-0.13582081404497928,-0.17363840459982466,-0.15761572242019695,-0.15851817714345665,-0.15848556624720597,-0.15807015955148138,0.5553866172527832,-0.08231212132410709,-0.018764547451801672,0.5625757128953275,-0.1573743589002493,-0.1603814138278233,-0.3070547894009012,0.06312112167506295,-0.26551629907519164
-0.1412346352652976,-0.18055963597437255,-0.16414761257541044,-0.1653675165922621,-0.16623846623458557,-0.16726621660235091,0.5136096798999281,-0.32886661354410046,-0.045797460149001094,0.5740618778633527,-0.16687458677681924,-0.16665098812680512,-0.031279420709854705,0.04516140808714617,-0.27443886799939093
-0.2538597526377835,-0.29637002334077106,0.3038226429349445,0.2942183631602635,0.30063351379196623,0.29702049542938774,-0.14340531855946753,-0.07110613930899906,-0.10921882514297326,0.44320515681669154,0.29344848668708023,0.295856554622155,0.05588573840909019,-0.2185129602707675,-0.17818734889499216
-0.2722239943233486,-0.3178094625603949,0.3164302755082647,0.31463645379689076,0.3240905138807198,0.3207392777473102,-0.1610827127396167,0.08446121308967225,-0.1459667182946633,-0.15594750594198226,0.3222527755048686,0.3072827271716273,-0.1701567105274147,-0.2737863317872453,-0.19227492805677673
-0.2593694279988761,-0.30280232542253105,0.30873784384295433,0.3155256839413899,0.3077011600489784,0.2960228420403054,-0.1394233511123015,-0.15270004111936356,0.25361599989818717,-0.1555173985373979,0.29601820093326603,0.3148756681438418,0.27534537529817255,0.19574390050598245,-0.17800586839774807
-0.2500740760193066,-0.29195041347303646,0.28700462127575405,0.3113751151763469,0.2977203975233564,0.306872528472761,-0.12491575316393538,0.301406710977051,0.10509119512815682,-0.13644279424419536,0.3104645035887776,0.33202980167781965,0.3009855353392472,0.15247387765669915,-0.18305817247927877
-0.23535248605969739,-0.2747636088905551,0.29379080363642524,0.3061765629433819,0.30369550099991366,0.31575743310584664,-0.1229226486386351,0.31920786571089993,-0.08378918006495467,-0.11949137743440626,0.3162505462611606,0.33952194913012246,0.31161049170868926,0.10937729252736626,-0.18565241979649527
-0.230379106582845,-0.26895740851289873,0.3112383988435381,0.3252152847604483,0.31725228434957276,0.3357355030744999,-0.12526129206722836,0.34197302246428835,-0.08521095623659773,-0.122194943797731,0.3361590095030338,0.34789248494839525,0.16334963554456244,0.07366638379882166,-0.19394681313579748
-0.2245015390062877,-0.2620956085554368,0.32932261571161053,0.33191084562903833,0.33103943637088384,0.3424236463373257,-0.13743453460676766,0.18639986615834547,-0.24062675462577116,-0.12387059090283523,0.336132676073524,0.313812732275163,-0.23940172814001237,0.03923948433450932,-0.19557822762861282
-0.224804678192898,-0.26244951013643847,0.3383657216456883,0.3287195288164713,0.3047366499567011,0.31747286785325063,-0.12152992372906586,-0.23787299203220064,0.3637911963250133,-0.13937285563805074,0.3224930050031472,0.3210363815456864,0.005390071680741251,0.0067010411385234414,-0.184715483765156
-0.24000352905071518,-0.2801934956901916,0.3461310369061683,0.34490749237195645,0.3348112332569033,0.34624692446237515,-0.12726780372411067,0.02438698930275759,0.010459346125147331,-0.13167879465217175,0.34921819773492485,0.3216604634406445,-0.3041646772392496,-0.027640812951585995,-0.2004920263058209
-0.2343374597353423,-0.27357861059005717,0.3427857343181543,0.3369003150057165,0.3105127491407683,0.3173466827064207,-0.1118238353932721,-0.298050645649389,0.1399045781359084,-0.12615855521499225,0.3352757789872692,0.3484174317916309,0.18185437926095468,-0.06096171905084699,-0.18625198446316943
-0.22948918411816036,-0.2679184634304682,0.3300895781349711,0.33782515950999187,0.31465456195664915,0.34465438456940395,-0.08784807770206238,0.20689277374078566,0.19697085015577073,-0.11140971383024534,0.35731530343605683,0.3681076717327158,0.14853264791964663,-0.09297103567237883,-0.1976378390199904
-0.21276734105478792,-0.24839645189655016,0.3330181034170461,0.3409507674991172,0.33682777412273057,0.3446526527930017,-0.10253174087899532,0.16266774625209807,-0.1739046509875038,-0.08327943780651675,0.3477348045362617,0.3662240823947781,0.2308096133722329,-0.11704294974929016,-0.1935944968963147
-0.2749539825462523,-0.29048175899242645,-0.2690003111934502,-0.2680420677379932,-0.265595281880215,-0.2641920946884894,0.3100821643601442,0.2620620472874322,-0.28629288609281256,0.09930856895434391,-0.26429657047737415,-0.2617380963086123,0.10305982320808535,0.16194896825210653,-0.3515864666642351
-0.27220695974460574,-0.28757960057295207,-0.2623884386875293,-0.263554119817291,-0.2603375203164604,-0.25963932236936127,0.06154734024655944,0.12924116107363515,-0.3443777381835618,0.30317753198397956,-0.25942318050789803,-0.2630024717301005,-0.2540222639417672,0.1208673101472736,-0.35084722621346953
-0.3053348664699131,-0.32257837574321374,-0.2918060325995009,-0.2947462449749698,-0.29384663930602223,-0.2956193885480291,0.14117392069315982,-0.2798336259267056,0.15221916397809615,0.06574685935080703,-0.294394363798321,-0.29314526014396497,0.020503770049893684,0.09131058012508521,-0.3871182788572886
-0.2649433486658126,-0.2799057836554257,-0.25616633964253466,-0.2536107953981404,-0.2531530024876966,-0.2548836532152005,0.2380286941669076,0.03908813452783206,0.20730608339493303,0.11942046472465769,-0.2547515723983217,-0.24573575810022172,0.4854128474033524,0.04082087479937068,-0.33832975336703697
-0.1466411959994646,-0.15492262436137694,-0.14139498402755693,-0.13807957102056487,-0.1402031430459179,-0.1362634010327915,0.10566897375568494,0.2969270850868323,-0.053195182339365314,0.12981335156859652,-0.13593104226967792,-0.15029796171060922,-0.8243199673271621,0.001334043744165061,-0.1939778894057108
-0.08742459960795224,-0.09236182447022608,-0.08126171969062475,-0.08184011370394949,-0.08907525194053784,-0.08981473628793259,0.4676392844351367,-0.5160679575910369,0.6626418480453434,0.06190177465907348,-0.08941437130279441,-0.08922328353238901,-0.006010530745727791,-0.011879194214606769,-0.10223611183009622
-0.15179338080308072,-0.16036577412247088,-0.15569688272138302,-0.15697361869700646,-0.15488628213528255,-0.1552764998589913,0.250923756733039,0.00045257442398689217,-0.2351495734142033,0.807550194451391,-0.15573733208708726,-0.15584351767629165,-0.03949619028794271,-0.04263207437706704,-0.17873014184536226
-0.26162417304266783,-0.27639916060349845,-0.2691987938254855,-0.27214093801910016,-0.269536168933083,-0.26923654427476124,0.2659920345958548,-0.05249469545370371,-0.1935353769955251,0.42833338866771004,-0.26926487375812935,-0.2704310284035823,-0.13387655117179753,-0.11140810010106174,-0.3050990881951369
-0.2723129520350912,-0.28769157868177864,-0.28107835302786216,-0.2828657570647936,-0.279896882714963,-0.28215034515393494,0.30465248087954955,-0.12748967856008467,0.010899061976111415,0.2731586897523955,-0.28233997939704497,-0.2850436807323314,-0.2420891125998587,-0.15543874794512288,-0.3139661353500904
-0.2503662755488289,-0.2645054835733188,-0.260340465597055,-0.2631085816335928,-0.2614558902544359,-0.2627103833218962,0.2939765601664257,-0.21768952406637768,-0.0070972958133505605,0.276606239932008,-0.263619223186599,-0.26796927300046025,-0.3599086950416431,-0.17920864422503086,-0.28222225636344483
-0.2288679353452284,-0.24179304413189717,-0.24168921484615194,-0.24375820253483887,-0.24441091137899276,-0.2455812834731647,0.45306874670920927,-0.3325252241297681,0.20931751356788997,0.26549514567666993,-0.244134142183622,-0.24402748820262224,-0.04850695589934088,-0.19700094065206736,-0.24661304943753695
-0.23884396938221408,-0.25233246563070905,-0.25552691277365436,-0.25604047320039947,-0.25342206097657255,-0.2553065463381692,0.24190829768173466,-0.035665143741817756,-0.2278234321516343,0.4687537443123042,-0.25463566775987784,-0.25633151612537086,-0.17893121404163323,-0.2402147334925533,-0.2594939332776438
-0.2975951810352405,-0.2813739972910732,0.33234996780351983,0.32486079960489034,0.334365715111507,0.326054399436577,-0.14752248985953975,-0.0633750831456038,-0.22938810638752619,0.21704625077943507,0.3243011972133629,0.33661381394009365,0.19458083478325533,-0.08974485626822576,0.0908823831759248
-0.2969447583776639,-0.28075902757800736,0.3254205472719083,0.32732710600801435,0.33230325042956776,0.3396039356152507,-0.16032433007263555,0.22911270085007604,-0.1745301301105966,-0.1496382539500379,0.34090371117543733,0.3440828384061742,0.07022163337089017,-0.13259876425956926,0.07765040076367519
-0.2995385525507653,-0.28321144038958923,0.34580092083661806,0.339625292288627,0.3482807694858973,0.3509041363799274,-0.16264636966238413,0.09814072589042486,-0.04283360216567721,-0.16413715841878995,0.3522178622001767,0.34351646346110365,-0.08581955301543506,-0.17718309980284674,0.07092330141985154
-0.26523933470676975,-0.25078178882349245,0.3136179926708427,0.3086339584566758,0.31910564885119425,0.30753836751222996,-0.1206423126667903,-0.06064233675861648,0.3037528827671068,-0.14615551133052715,0.3115756893724845,0.33303336871531597,0.3072798406548587,-0.19534792822150948,0.06561634815021354
-0.26553300878727853,-0.25105945544983393,0.31365273258182325,0.3279367309733719,0.3229519995283617,0.33696299246554523,-0.11037925017138327,0.34740805294474075,0.06974103315821788,-0.12299475319479465,0.3386023802813916,0.3283049563336527,-0.10459744146365403,-0.23406030221010685,0.04087494770379488
-0.2605238890800743,-0.2463233705776846,0.3340271657541521,0.32770046622147503,0.33500797776508506,0.32557071936580484,-0.12396538655750604,-0.08932786276762478,-0.15212573031252746,-0.11051029518010268,0.3186295700058696,0.3393120691103325,0.2922921243710911,-0.26741477469424224,0.04426331113466038
-0.24735907660940115,-0.23387613976038843,0.30419365109040236,0.31464513673463107,0.3166002566163873,0.3255634103035938,-0.13388606939974537,0.3140111850236273,-0.1882264049019834,-0.11974969461974386,0.3295580409661196,0.34648289140528676,0.23497022906770665,0.18667979050056788,0.03655024654673201
-0.21394677473709553,-0.20228506055069737,0.28658364830744704,0.30443076152966325,0.29769380445751464,0.30276573058403305,-0.077100149094871,0.23244931092084972,0.5198229646308401,-0.11752330494137925,0.3041590467711752,0.3099485889118383,0.09154039678425961,0.13044652558784542,0.015133284635754873
-0.2373498329120938,-0.2244124753987053,0.33923125652495983,0.3449364718951661,0.35119126759123453,0.3473537994277398,-0.09945720192532762,0.12608150846218438,-0.11811013862079131,-0.08759702609191575,0.3502242246038042,0.31748260165528847,-0.36353161839531534,0.11030553592351956,0.008296381626362013
-0.23483428778103124,-0.22203404646571342,0.3483489742560825,0.3397870838548109,0.3153134155426534,0.31740053160082293,-0.10486313755911883,-0.3646979656131648,-0.07609651362895826,-0.1003953527429192,0.3123896153455487,0.3337201254756094,0.28867163668159945,0.07509097951371504,0.028083248726189357
-0.23837555348889547,-0.22538228646148664,0.31881527736909704,0.33939788657793174,0.3227764719030086,0.342222807973566,-0.08837443410322593,0.3298169155869454,0.1383399465038564,-0.10844342576271009,0.3499220714511727,0.36634625345401706,0.2195269805607406,0.04166445289533418,0.013209909213783046
-0.23335138061976887,-0.2206319689383675,0.34436419087286213,0.35275285411790747,0.35239112042289844,0.36220926957108346,-0.10995004902626976,0.24633753550920753,-0.18698862315833598,-0.08853153484009899,0.35991068029801804,0.3690767950502642,0.13059294768495883,0.006955803650680937,-0.006502809023778239
-0.5173109833062796,-0.4317016083985622,-0.05558972064547498,-0.06252344506321134,-0.052730024185836735,-0.0608897211132795,-0.2811886311232208,-0.1233242548712481,-0.08018549246713966,-0.24080580621323142,-0.08262186716753546,-0.062285369308673816,0.5309949427501207,-0.18814587365134247,0.21396786969491102
-0.43428456464192067,-0.36241516439558397,-0.06902835476902527,-0.061779472201102886,-0.07127363585589631,-0.05060841059681216,-0.217937162836409,0.5071964937870624,0.2133679071396607,-0.23955092435475345,-0.053712592645789335,-0.0706038198691329,-0.40934223941474523,-0.2209103040688006,0.17872222407394273
-0.40614747800050205,-0.3389344613934626,-0.049858005331036584,-0.0537846345579144,-0.06119163256088924,-0.0645766737271777,-0.22580301960381644,-0.37627495028534175,-0.2903019326192308,-0.20714313028342743,-0.06320172433427688,-0.043112826064334295,0.5208728232527944,-0.26547952997047297,0.19869600839279336
-0.3046734576705103,-0.25425329435705785,-0.04717205127370051,-0.035766593787490676,-0.040346758041693256,-0.031132296878045248,-0.1328079742342472,0.4387920556576201,0.5295218759249211,-0.1718235766828993,-0.032148358059078806,-0.012491887694920135,0.4920246888199655,-0.243321263835113,0.11769253719501187
-0.3398315640589716,-0.2835931142447797,-0.03551811147156033,-0.020539642204550415,-0.026409735501005716,-0.012431379061230137,-0.17769564793955497,0.6095953578631489,-0.2892640905907398,-0.15099610032956326,-0.011267969022734093,0.006328601894458113,0.42432188645270597,-0.3206672098500794,0.09409944736580725
-0.3951659665072692,-0.3297702713274088,-0.012583967924905619,0.00033525275681932083,-0.0021191768695969357,0.00926904746907862,-0.19206066728670004,0.5548928802160761,0.14424227970136633,-0.2098361175076366,0.007966671450052311,0.02344968671195831,0.366375472857151,-0.4301709362979212,0.0729707829438901
-0.4615048486755779,-0.3851307857096557,0.01001606559956371,0.01680227999835524,0.015324154082992326,0.029747230245028226,-0.25072300829861177,0.4902383038101298,-0.3251283171998612,-0.22810832520241928,0.016199294695156866,0.0017488984200719248,-0.30569107051981115,0.2813863594141638,0.057939151009766994
-0.5629782088573432,-0.46981140184522835,0.020665925195776334,0.009429233640211435,-0.0055438405999531344,0.004796591847673188,-0.287144730446494,-0.3537914358667112,0.20829113349287975,-0.3103780725115189,0.007721418076733703,-0.001141374794053313,-0.17981456098619852,0.26163748370647444,0.11650947564393425
-0.5555023103001374,-0.4635726836746933,0.008460434806342537,0.0036831855955379435,0.001172982524026268,0.0014791660529598603,-0.2841135815528865,-0.14644093077657325,-0.06495774948241266,-0.28786455187323956,0.005666036984652455,-0.01679814599809596,-0.4908558632396676,0.17762828842721654,0.11988448475699358
-0.539745531602316,-0.4504234814993311,0.006314815823652336,-0.003599128781831117,-0.014029001779741429,-0.013895769955845438,-0.2952369937282409,-0.4662084702041196,-0.2823727845915396,-0.2804563190221165,-0.009041830982205819,-0.014908816866817689,-0.11657505426040507,0.0943393814834263,0.1401844009629361
-0.5458014276816685,-0.4554771922499555,-0.008388156551802818,-0.019260797816235103,-0.02593535391226842,-0.012613069671338293,-0.2565979148377064,-0.08384578391334992,0.5524869863134227,-0.30293152591123607,0.0007702300365849924,0.0025445793919689464,0.06127849787672852,0.016269402619910573,0.13949715606734098
-0.5155504436837319,-0.43023241904973825,0.0014812035036714198,-0.0012021125640616856,0.00309238424203657,0.004845464076975955,-0.2902078478833287,0.10080374688967778,-0.5232341944735749,-0.24665605299500537,0.005409567307062856,0.01874770164324142,0.32393059841539296,-0.05937509934680163,0.10601287356803407
